Fecha_Hora_Salida,Vehiculo,Pasaj,Kms,Tiempo_viaje_s,Tiempo_muerto_s,Jornada
2024-07-16 12:17:06,17,29,13.87,6161.0,2374.0,Tarde
2024-07-16 12:22:06,5,54,14.17,5461.0,2405.0,Tarde
2024-07-16 12:27:06,5,54,14.17,5461.0,2405.0,Tarde
2024-07-16 12:32:06,5,54,14.17,5461.0,2405.0,Tarde
2024-07-16 12:37:06,4,22,15.4,7704.0,3857.0,Tarde
2024-07-16 12:42:06,28,36,14.12,7830.0,7013.0,Tarde
2024-07-16 12:47:06,10,67,12.54,7032.0,4564.0,Tarde
2024-07-16 12:52:06,10,67,12.54,7032.0,4564.0,Tarde
2024-07-16 12:57:06,18,51,14.27,7459.0,11421.0,Tarde
2024-07-16 13:02:06,18,51,14.27,7459.0,11421.0,Tarde
2024-07-16 13:07:06,1,57,14.47,7872.0,663.0,Tarde
2024-07-16 13:12:06,24,41,15.36,8305.0,1240.0,Tarde
2024-07-16 13:17:06,32,43,18.27,8052.0,809.0,Tarde
2024-07-16 13:22:06,26,33,14.73,7767.0,3136.0,Tarde
2024-07-16 13:27:06,26,33,14.73,7767.0,3136.0,Tarde
2024-07-16 13:32:06,26,33,14.73,7767.0,3136.0,Tarde
2024-07-16 13:37:06,23,47,10.92,7265.0,76.0,Tarde
2024-07-16 13:42:06,19,40,14.45,7384.0,4570.0,Tarde
2024-07-16 13:47:06,11,52,15.76,8319.0,0.0,Tarde
2024-07-16 13:52:06,27,70,13.29,7706.0,2459.0,Tarde
2024-07-16 13:57:06,27,70,13.29,7706.0,2459.0,Tarde
2024-07-16 14:02:06,30,50,12.45,7588.0,532.0,Tarde
2024-07-16 14:07:06,30,50,12.45,7588.0,532.0,Tarde
2024-07-16 14:12:06,2,28,15.19,6864.0,4925.0,Tarde
2024-07-16 14:17:06,2,28,15.19,6864.0,4925.0,Tarde
2024-07-16 14:22:06,33,49,14.75,7739.0,2681.0,Tarde
2024-07-16 14:27:06,33,49,14.75,7739.0,2681.0,Tarde
2024-07-16 14:32:06,15,25,14.95,7280.0,2440.0,Tarde
2024-07-16 14:37:06,17,44,14.52,7908.0,2787.0,Tarde
2024-07-16 14:42:06,17,44,14.52,7908.0,2787.0,Tarde
2024-07-16 14:47:06,17,44,14.52,7908.0,2787.0,Tarde
2024-07-16 14:52:06,12,33,16.79,10110.0,1956.0,Tarde
2024-07-16 14:57:06,5,30,14.32,7169.0,3169.0,Tarde
2024-07-16 15:02:06,9,27,14.76,6585.0,3063.0,Tarde
2024-07-16 15:07:06,9,27,14.76,6585.0,3063.0,Tarde
2024-07-16 15:12:06,9,27,14.76,6585.0,3063.0,Tarde
2024-07-16 15:17:06,8,36,14.7,8583.0,2131.0,Tarde
2024-07-16 15:22:06,7,29,14.89,7203.0,4037.0,Tarde
2024-07-16 15:27:06,13,42,17.64,9681.0,1.0,Tarde
2024-07-16 15:32:06,20,20,7.7,4032.0,7730.0,Tarde
2024-07-16 15:37:06,21,46,14.57,8791.0,177.0,Tarde
2024-07-16 15:42:06,16,45,13.71,6518.0,7037.0,Tarde
2024-07-16 15:47:06,16,45,13.71,6518.0,7037.0,Tarde
2024-07-16 15:52:06,32,31,14.85,5386.0,1192.0,Tarde
2024-07-16 15:57:06,4,46,14.63,8092.0,4338.0,Tarde
2024-07-16 16:02:06,10,50,12.86,6897.0,4521.0,Tarde
2024-07-16 16:07:06,2,44,13.04,7132.0,0.0,Tarde
2024-07-16 16:12:06,2,44,13.04,7132.0,0.0,Tarde
2024-07-16 16:17:06,26,43,13.38,6371.0,2049.0,Tarde
2024-07-16 16:22:06,11,47,14.27,6484.0,802.0,Tarde
2024-07-16 16:27:06,15,54,14.67,6934.0,93.0,Tarde
2024-07-16 16:32:06,15,54,14.67,6934.0,93.0,Tarde
2024-07-16 16:37:06,19,46,14.86,7173.0,3054.0,Tarde
2024-07-16 16:42:06,20,54,15.51,8852.0,78.0,Tarde
2024-07-16 16:47:06,33,52,13.77,6324.0,816.0,Tarde
2024-07-16 16:52:06,29,35,14.72,5937.0,2016.0,Tarde
2024-07-16 16:57:06,29,35,14.72,5937.0,2016.0,Tarde
2024-07-16 17:02:06,29,35,14.72,5937.0,2016.0,Tarde
2024-07-16 17:07:06,9,48,13.56,7163.0,439.0,Tarde
2024-07-16 17:12:06,28,37,13.9,6572.0,516.0,Tarde
2024-07-16 17:17:06,28,37,13.9,6572.0,516.0,Tarde
2024-07-16 17:22:06,28,37,13.9,6572.0,516.0,Tarde
2024-07-16 17:27:06,28,37,13.9,6572.0,516.0,Tarde
2024-07-16 17:32:06,28,37,13.9,6572.0,516.0,Tarde
2024-07-16 17:37:06,12,49,15.77,7009.0,418.0,Tarde
2024-07-16 17:42:06,12,49,15.77,7009.0,418.0,Tarde
2024-07-16 17:47:06,12,49,15.77,7009.0,418.0,Tarde
2024-07-16 17:52:06,32,39,13.42,5294.0,1670.0,Tarde
2024-07-16 17:57:06,22,35,13.33,5695.0,0.0,Noche
2024-07-16 18:02:06,22,35,13.33,5695.0,0.0,Noche
2024-07-16 18:07:06,13,39,13.37,5896.0,0.0,Noche
2024-07-16 18:12:06,8,35,12.23,5041.0,1992.0,Noche
2024-07-16 18:17:06,24,49,14.28,5740.0,1779.0,Noche
2024-07-16 18:22:06,2,36,11.01,5733.0,711.0,Noche
2024-07-16 18:27:06,27,42,14.49,6127.0,1664.0,Noche
2024-07-16 18:32:06,27,42,14.49,6127.0,1664.0,Noche
2024-07-16 18:37:06,19,47,14.01,5635.0,52.0,Noche
2024-07-16 18:42:06,15,39,13.27,5293.0,801.0,Noche
2024-07-16 18:47:06,33,42,15.46,8188.0,739.0,Noche
2024-07-16 18:52:06,3,42,7.83,5177.0,8439.0,Noche
2024-07-16 18:57:06,31,25,15.17,5559.0,634.0,Noche
2024-07-16 19:02:06,31,25,15.17,5559.0,634.0,Noche
2024-07-16 19:07:06,9,28,14.12,5693.0,124.0,Noche
2024-07-16 19:12:06,29,22,13.0,4810.0,1764.0,Noche
2024-07-16 19:17:06,5,37,13.83,5313.0,1080.0,Noche
2024-07-16 19:22:06,14,25,7.26,3390.0,3187.0,Noche
2024-07-16 19:27:06,14,25,7.26,3390.0,3187.0,Noche
2024-07-16 19:32:06,14,25,7.26,3390.0,3187.0,Noche
2024-07-16 19:37:06,32,45,13.6,4764.0,1150.0,Noche
2024-07-16 19:42:06,28,53,13.35,4743.0,1821.0,Noche
2024-07-16 19:47:06,28,53,13.35,4743.0,1821.0,Noche
2024-07-16 19:52:06,28,53,13.35,4743.0,1821.0,Noche
2024-07-16 19:57:06,24,35,13.49,4164.0,1246.0,Noche
2024-07-16 20:02:06,24,35,13.49,4164.0,1246.0,Noche
2024-07-16 20:07:06,24,35,13.49,4164.0,1246.0,Noche
2024-07-16 20:12:06,24,35,13.49,4164.0,1246.0,Noche
2024-07-16 20:17:06,27,35,14.27,5430.0,59.0,Noche
2024-07-16 20:22:06,26,20,11.08,4789.0,2470.0,Noche
2024-07-16 20:27:06,26,20,11.08,4789.0,2470.0,Noche
2024-07-16 20:32:06,26,20,11.08,4789.0,2470.0,Noche
2024-07-16 20:37:06,30,25,10.38,4080.0,25.0,Noche
2024-07-16 20:42:06,31,23,13.41,5290.0,380.0,Noche
2024-07-16 20:47:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 20:52:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 20:57:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:02:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:07:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:12:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:17:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:22:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:27:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:32:06,28,36,12.55,4386.0,1140.0,Noche
2024-07-16 21:37:06,32,34,7.27,3081.0,2516.0,Noche
2024-07-16 21:42:06,23,22,5.93,3796.0,2140.0,Noche
2024-07-16 21:47:06,23,22,5.93,3796.0,2140.0,Noche
2024-07-16 21:52:06,23,22,5.93,3796.0,2140.0,Noche
2024-07-16 21:57:06,29,18,12.84,4908.0,443.0,Noche
2024-07-16 22:02:06,25,9,12.83,5653.0,428.0,Noche
2024-07-16 22:07:06,25,9,12.83,5653.0,428.0,Noche
2024-07-16 22:12:06,25,9,12.83,5653.0,428.0,Noche
2024-07-16 22:17:06,25,9,12.83,5653.0,428.0,Noche
2024-07-16 22:22:06,24,21,8.64,3081.0,3395.0,Noche
2024-07-16 22:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:52:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 22:57:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:02:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:07:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:12:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:17:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:22:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:52:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-16 23:57:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:02:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:07:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:12:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:17:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:22:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:52:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 00:57:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:02:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:07:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:12:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:17:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:22:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:52:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 01:57:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:02:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:07:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:12:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:17:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:22:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:52:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 02:57:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:02:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:07:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:12:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:17:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:22:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:27:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:32:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:37:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:42:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:47:06,20,8,13.82,3675.0,0.0,Madrugada
2024-07-17 03:52:06,5,44,6.63,5773.0,0.0,Madrugada
2024-07-17 03:57:06,5,44,6.63,5773.0,0.0,Madrugada
2024-07-17 04:02:06,5,44,6.63,5773.0,0.0,Madrugada
2024-07-17 04:07:06,17,22,14.02,4782.0,0.0,Madrugada
2024-07-17 04:12:06,18,24,13.81,5451.0,0.0,Madrugada
2024-07-17 04:17:06,16,31,7.33,2803.0,0.0,Madrugada
2024-07-17 04:22:06,14,20,14.47,4079.0,0.0,Madrugada
2024-07-17 04:27:06,14,20,14.47,4079.0,0.0,Madrugada
2024-07-17 04:32:06,14,20,14.47,4079.0,0.0,Madrugada
2024-07-17 04:37:06,24,45,16.7,8381.0,0.0,Madrugada
2024-07-17 04:42:06,12,47,15.45,6216.0,0.0,Madrugada
2024-07-17 04:47:06,12,47,15.45,6216.0,0.0,Madrugada
2024-07-17 04:52:06,11,41,13.54,4068.0,0.0,Madrugada
2024-07-17 04:57:06,8,52,14.96,5754.0,0.0,Madrugada
2024-07-17 05:02:06,8,52,14.96,5754.0,0.0,Madrugada
2024-07-17 05:07:06,25,55,14.31,5898.0,0.0,Madrugada
2024-07-17 05:12:06,22,35,6.83,2798.0,0.0,Madrugada
2024-07-17 05:17:06,29,50,15.87,5443.0,0.0,Madrugada
2024-07-17 05:22:06,29,50,15.87,5443.0,0.0,Madrugada
2024-07-17 05:27:06,27,45,6.99,7899.0,0.0,Madrugada
2024-07-17 05:32:06,2,39,16.21,6106.0,0.0,Madrugada
2024-07-17 05:37:06,28,43,12.58,4324.0,0.0,Madrugada
2024-07-17 05:42:06,20,29,15.08,6298.0,3148.0,Madrugada
2024-07-17 05:47:06,6,38,320.44,6981.0,0.0,Madrugada
2024-07-17 05:52:06,21,64,13.94,6733.0,3627.0,Madrugada
2024-07-17 05:57:06,13,46,16.65,9233.0,82.0,Mañana
2024-07-17 06:02:06,13,46,16.65,9233.0,82.0,Mañana
2024-07-17 06:07:06,33,44,12.72,5442.0,0.0,Mañana
2024-07-17 06:12:06,4,46,14.48,6310.0,0.0,Mañana
2024-07-17 06:17:06,1,40,13.79,5766.0,0.0,Mañana
2024-07-17 06:22:06,23,35,4.69,3090.0,0.0,Mañana
2024-07-17 06:27:06,12,33,7.03,6634.0,0.0,Mañana
2024-07-17 06:32:06,14,91,15.38,7227.0,3355.0,Mañana
2024-07-17 06:37:06,14,91,15.38,7227.0,3355.0,Mañana
2024-07-17 06:42:06,16,61,14.59,6769.0,6241.0,Mañana
2024-07-17 06:47:06,16,61,14.59,6769.0,6241.0,Mañana
2024-07-17 06:52:06,18,38,6.92,3275.0,4552.0,Mañana
2024-07-17 06:57:06,18,38,6.92,3275.0,4552.0,Mañana
2024-07-17 07:02:06,31,23,15.52,6443.0,0.0,Mañana
2024-07-17 07:07:06,5,38,15.5,7826.0,5632.0,Mañana
2024-07-17 07:12:06,5,38,15.5,7826.0,5632.0,Mañana
2024-07-17 07:17:06,9,40,13.1,5663.0,3506.0,Mañana
2024-07-17 07:22:06,29,49,15.67,7149.0,1775.0,Mañana
2024-07-17 07:27:06,29,49,15.67,7149.0,1775.0,Mañana
2024-07-17 07:32:06,22,27,13.72,6594.0,5624.0,Mañana
2024-07-17 07:37:06,8,37,6.57,3268.0,4073.0,Mañana
2024-07-17 07:42:06,8,37,6.57,3268.0,4073.0,Mañana
2024-07-17 07:47:06,2,69,15.64,6789.0,1786.0,Mañana
2024-07-17 07:52:06,15,59,15.55,6492.0,2228.0,Mañana
2024-07-17 07:57:06,25,54,14.21,6696.0,4666.0,Mañana
2024-07-17 08:02:06,25,54,14.21,6696.0,4666.0,Mañana
2024-07-17 08:07:06,6,39,126.04,9885.0,1343.0,Mañana
2024-07-17 08:12:06,33,35,14.13,6447.0,2228.0,Mañana
2024-07-17 08:17:06,23,33,7.92,7693.0,4033.0,Mañana
2024-07-17 08:22:06,23,33,7.92,7693.0,4033.0,Mañana
2024-07-17 08:27:06,32,51,17.66,10638.0,1917.0,Mañana
2024-07-17 08:32:06,19,9,14.6,5766.0,3068.0,Mañana
2024-07-17 08:37:06,19,9,14.6,5766.0,3068.0,Mañana
2024-07-17 08:42:06,19,9,14.6,5766.0,3068.0,Mañana
2024-07-17 08:47:06,19,9,14.6,5766.0,3068.0,Mañana
2024-07-17 08:52:06,1,30,15.03,6825.0,3529.0,Mañana
2024-07-17 08:57:06,14,46,14.62,9698.0,1088.0,Mañana
2024-07-17 09:02:06,17,33,13.29,5650.0,4381.0,Mañana
2024-07-17 09:07:06,17,33,13.29,5650.0,4381.0,Mañana
2024-07-17 09:12:06,11,21,13.74,5020.0,424.0,Mañana
2024-07-17 09:17:06,13,31,14.6,6208.0,3057.0,Mañana
2024-07-17 09:22:06,13,31,14.6,6208.0,3057.0,Mañana
2024-07-17 09:27:06,13,31,14.6,6208.0,3057.0,Mañana
2024-07-17 09:32:06,10,56,14.44,5942.0,1951.0,Mañana
2024-07-17 09:37:06,5,54,15.85,8036.0,1022.0,Mañana
2024-07-17 09:42:06,18,19,13.95,6325.0,6519.0,Mañana
2024-07-17 09:47:06,29,23,6.93,2658.0,1922.0,Mañana
2024-07-17 09:52:06,29,23,6.93,2658.0,1922.0,Mañana
2024-07-17 09:57:06,29,23,6.93,2658.0,1922.0,Mañana
2024-07-17 10:02:06,28,30,14.31,6148.0,2543.0,Mañana
2024-07-17 10:07:06,24,28,16.88,8159.0,61.0,Mañana
2024-07-17 10:12:06,2,17,15.68,6797.0,1952.0,Mañana
2024-07-17 10:17:06,25,11,15.53,7229.0,1685.0,Mañana
2024-07-17 10:22:06,25,11,15.53,7229.0,1685.0,Mañana
2024-07-17 10:27:06,3,27,12.97,6361.0,2451.0,Mañana
2024-07-17 10:32:06,3,27,12.97,6361.0,2451.0,Mañana
2024-07-17 10:37:06,21,41,12.42,7744.0,826.0,Mañana
2024-07-17 10:42:06,6,20,11.41,5633.0,0.0,Mañana
2024-07-17 10:47:06,6,20,11.41,5633.0,0.0,Mañana
2024-07-17 10:52:06,8,38,15.3,6774.0,8013.0,Mañana
2024-07-17 10:57:06,33,25,14.05,4905.0,3519.0,Mañana
2024-07-17 11:02:06,33,25,14.05,4905.0,3519.0,Mañana
2024-07-17 11:07:06,4,17,14.96,7260.0,3095.0,Mañana
2024-07-17 11:12:06,4,17,14.96,7260.0,3095.0,Mañana
2024-07-17 11:17:06,12,31,14.91,7737.0,10588.0,Mañana
2024-07-17 11:22:06,17,36,12.97,5888.0,2198.0,Mañana
2024-07-17 11:27:06,11,31,15.34,6397.0,3367.0,Mañana
2024-07-17 11:32:06,11,31,15.34,6397.0,3367.0,Mañana
2024-07-17 11:37:06,19,19,6.56,2497.0,4639.0,Mañana
2024-07-17 11:42:06,22,29,14.63,7148.0,124.0,Mañana
2024-07-17 11:47:06,31,37,13.64,6640.0,3248.0,Mañana
2024-07-17 11:52:06,31,37,13.64,6640.0,3248.0,Mañana
2024-07-17 11:57:06,5,37,14.01,6084.0,190.0,Mañana
2024-07-17 12:02:06,10,22,14.27,5942.0,3126.0,Tarde
2024-07-17 12:07:06,18,35,15.24,7672.0,2843.0,Tarde
2024-07-17 12:12:06,18,35,15.24,7672.0,2843.0,Tarde
2024-07-17 12:17:06,15,59,15.85,7628.0,1918.0,Tarde
2024-07-17 12:22:06,15,59,15.85,7628.0,1918.0,Tarde
2024-07-17 12:27:06,29,25,14.99,5819.0,6378.0,Tarde
2024-07-17 12:32:06,13,32,14.4,5911.0,5619.0,Tarde
2024-07-17 12:37:06,13,32,14.4,5911.0,5619.0,Tarde
2024-07-17 12:42:06,13,32,14.4,5911.0,5619.0,Tarde
2024-07-17 12:47:06,2,46,13.0,7977.0,2497.0,Tarde
2024-07-17 12:52:06,25,33,15.88,7417.0,1994.0,Tarde
2024-07-17 12:57:06,25,33,15.88,7417.0,1994.0,Tarde
2024-07-17 13:02:06,6,38,123.6,6305.0,3122.0,Tarde
2024-07-17 13:07:06,6,38,123.6,6305.0,3122.0,Tarde
2024-07-17 13:12:06,6,38,123.6,6305.0,3122.0,Tarde
2024-07-17 13:17:06,30,27,10.58,7967.0,25157.0,Tarde
2024-07-17 13:22:06,30,27,10.58,7967.0,25157.0,Tarde
2024-07-17 13:27:06,30,27,10.58,7967.0,25157.0,Tarde
2024-07-17 13:32:06,32,33,34.3,7209.0,387.0,Tarde
2024-07-17 13:37:06,16,43,13.72,6891.0,12518.0,Tarde
2024-07-17 13:42:06,16,43,13.72,6891.0,12518.0,Tarde
2024-07-17 13:47:06,21,43,14.33,7092.0,3688.0,Tarde
2024-07-17 13:52:06,23,19,9.49,7943.0,3836.0,Tarde
2024-07-17 13:57:06,20,16,14.05,5931.0,5135.0,Tarde
2024-07-17 14:02:06,5,37,15.06,6560.0,1550.0,Tarde
2024-07-17 14:07:06,4,38,14.6,6222.0,3340.0,Tarde
2024-07-17 14:12:06,4,38,14.6,6222.0,3340.0,Tarde
2024-07-17 14:17:06,22,21,14.74,6816.0,2216.0,Tarde
2024-07-17 14:22:06,3,56,13.83,7070.0,7793.0,Tarde
2024-07-17 14:27:06,3,56,13.83,7070.0,7793.0,Tarde
2024-07-17 14:32:06,31,31,15.74,8190.0,3136.0,Tarde
2024-07-17 14:37:06,31,31,15.74,8190.0,3136.0,Tarde
2024-07-17 14:42:06,10,28,13.29,5269.0,3390.0,Tarde
2024-07-17 14:47:06,29,43,15.49,6867.0,2477.0,Tarde
2024-07-17 14:52:06,26,38,13.93,5874.0,284.0,Tarde
2024-07-17 14:57:06,18,40,13.7,7581.0,2385.0,Tarde
2024-07-17 15:02:06,18,40,13.7,7581.0,2385.0,Tarde
2024-07-17 15:07:06,9,44,14.99,7030.0,23099.0,Tarde
2024-07-17 15:12:06,9,44,14.99,7030.0,23099.0,Tarde
2024-07-17 15:17:06,9,44,14.99,7030.0,23099.0,Tarde
2024-07-17 15:22:06,7,32,15.69,6569.0,4770.0,Tarde
2024-07-17 15:27:06,17,37,14.31,7098.0,788.0,Tarde
2024-07-17 15:32:06,6,40,177.66,7435.0,2114.0,Tarde
2024-07-17 15:37:06,19,62,15.05,7067.0,11900.0,Tarde
2024-07-17 15:42:06,1,36,15.25,8432.0,97.0,Tarde
2024-07-17 15:47:06,25,31,15.36,6978.0,2595.0,Tarde
2024-07-17 15:52:06,21,39,14.61,6347.0,391.0,Tarde
2024-07-17 15:57:06,15,37,15.18,6562.0,5315.0,Tarde
2024-07-17 16:02:06,23,41,9.67,6317.0,0.0,Tarde
2024-07-17 16:07:06,33,41,12.64,5171.0,4393.0,Tarde
2024-07-17 16:12:06,11,44,15.0,6407.0,87.0,Tarde
2024-07-17 16:17:06,32,37,14.86,6528.0,2509.0,Tarde
2024-07-17 16:22:06,20,19,13.87,5938.0,2541.0,Tarde
2024-07-17 16:27:06,5,46,13.62,5346.0,2182.0,Tarde
2024-07-17 16:32:06,8,40,13.65,5676.0,4563.0,Tarde
2024-07-17 16:37:06,22,45,13.24,6382.0,1688.0,Tarde
2024-07-17 16:42:06,10,38,12.71,5858.0,2038.0,Tarde
2024-07-17 16:47:06,12,54,14.65,5468.0,3443.0,Tarde
2024-07-17 16:52:06,12,54,14.65,5468.0,3443.0,Tarde
2024-07-17 16:57:06,3,50,13.12,5852.0,2201.0,Tarde
2024-07-17 17:02:06,3,50,13.12,5852.0,2201.0,Tarde
2024-07-17 17:07:06,30,29,5.62,3329.0,5278.0,Tarde
2024-07-17 17:12:06,7,52,16.33,5992.0,68.0,Tarde
2024-07-17 17:17:06,24,47,15.43,5272.0,110.0,Tarde
2024-07-17 17:22:06,13,42,11.89,5289.0,1307.0,Tarde
2024-07-17 17:27:06,13,42,11.89,5289.0,1307.0,Tarde
2024-07-17 17:32:06,6,44,247.15,8077.0,0.0,Tarde
2024-07-17 17:37:06,6,44,247.15,8077.0,0.0,Tarde
2024-07-17 17:42:06,21,42,14.59,5742.0,82.0,Tarde
2024-07-17 17:47:06,23,47,12.54,5991.0,58.0,Tarde
2024-07-17 17:52:06,33,40,13.85,6532.0,1434.0,Tarde
2024-07-17 17:57:06,33,40,13.85,6532.0,1434.0,Tarde
2024-07-17 18:02:06,25,37,14.48,6558.0,1575.0,Noche
2024-07-17 18:07:06,25,37,14.48,6558.0,1575.0,Noche
2024-07-17 18:12:06,11,39,14.84,6428.0,735.0,Noche
2024-07-17 18:17:06,5,43,13.99,5828.0,1123.0,Noche
2024-07-17 18:22:06,20,29,13.92,6830.0,1616.0,Noche
2024-07-17 18:27:06,20,29,13.92,6830.0,1616.0,Noche
2024-07-17 18:32:06,14,37,14.29,6657.0,1281.0,Noche
2024-07-17 18:37:06,24,29,15.8,6711.0,75.0,Noche
2024-07-17 18:42:06,24,29,15.8,6711.0,75.0,Noche
2024-07-17 18:47:06,24,29,15.8,6711.0,75.0,Noche
2024-07-17 18:52:06,3,32,11.7,5031.0,701.0,Noche
2024-07-17 18:57:06,31,20,13.23,4951.0,1281.0,Noche
2024-07-17 19:02:06,31,20,13.23,4951.0,1281.0,Noche
2024-07-17 19:07:06,31,20,13.23,4951.0,1281.0,Noche
2024-07-17 19:12:06,7,36,14.32,6303.0,1051.0,Noche
2024-07-17 19:17:06,28,35,12.04,5986.0,676.0,Noche
2024-07-17 19:22:06,28,35,12.04,5986.0,676.0,Noche
2024-07-17 19:27:06,26,19,6.41,3033.0,3948.0,Noche
2024-07-17 19:32:06,26,19,6.41,3033.0,3948.0,Noche
2024-07-17 19:37:06,27,33,12.5,4381.0,6618.0,Noche
2024-07-17 19:42:06,27,33,12.5,4381.0,6618.0,Noche
2024-07-17 19:47:06,27,33,12.5,4381.0,6618.0,Noche
2024-07-17 19:52:06,13,24,5.91,1915.0,3831.0,Noche
2024-07-17 19:57:06,13,24,5.91,1915.0,3831.0,Noche
2024-07-17 20:02:06,30,28,10.13,4899.0,184.0,Noche
2024-07-17 20:07:06,31,36,15.08,6106.0,0.0,Noche
2024-07-17 20:12:06,31,36,15.08,6106.0,0.0,Noche
2024-07-17 20:17:06,31,36,15.08,6106.0,0.0,Noche
2024-07-17 20:22:06,31,36,15.08,6106.0,0.0,Noche
2024-07-17 20:27:06,31,36,15.08,6106.0,0.0,Noche
2024-07-17 20:32:06,26,29,12.14,3881.0,893.0,Noche
2024-07-17 20:37:06,26,29,12.14,3881.0,893.0,Noche
2024-07-17 20:42:06,28,30,13.71,4921.0,182.0,Noche
2024-07-17 20:47:06,28,30,13.71,4921.0,182.0,Noche
2024-07-17 20:52:06,28,30,13.71,4921.0,182.0,Noche
